t_sec,connected,armed,mode,pose_count,planner_cmd_count,safe_cmd_count,nearest_obstacle_m,safety_event_count,goal_reached
69.016,True,False,OFFBOARD,0,1380,1380,inf,0,False
70.017,True,False,OFFBOARD,0,1400,1400,inf,0,False
71.015,True,False,OFFBOARD,0,1420,1420,inf,0,False
72.015,True,False,OFFBOARD,0,1440,1440,inf,0,False
73.015,True,False,OFFBOARD,0,1460,1460,inf,0,False
74.015,True,False,OFFBOARD,0,1480,1480,inf,0,False
75.018,True,False,OFFBOARD,0,1500,1500,inf,0,False
76.015,True,False,OFFBOARD,0,1520,1520,inf,0,False
77.015,True,False,OFFBOARD,0,1540,1540,inf,0,False
78.015,True,False,OFFBOARD,0,1560,1560,inf,0,False
79.015,True,False,OFFBOARD,0,1580,1580,inf,0,False
80.015,True,False,OFFBOARD,0,1600,1600,inf,0,False
81.016,True,False,OFFBOARD,0,1620,1620,inf,0,False
82.015,True,False,OFFBOARD,0,1640,1640,inf,0,False
83.017,True,False,OFFBOARD,0,1660,1660,inf,0,False
84.015,True,False,OFFBOARD,0,1680,1680,inf,0,False
85.015,True,False,OFFBOARD,0,1700,1700,inf,0,False
86.015,True,False,OFFBOARD,0,1720,1720,inf,0,False
87.015,True,False,OFFBOARD,0,1740,1740,inf,0,False
88.015,True,False,OFFBOARD,0,1760,1760,inf,0,False
89.015,True,False,OFFBOARD,0,1780,1780,inf,0,False
90.015,True,False,OFFBOARD,0,1800,1800,inf,0,False
91.016,True,False,OFFBOARD,0,1820,1820,inf,0,False
92.015,True,False,OFFBOARD,0,1840,1840,inf,0,False
93.015,True,False,OFFBOARD,0,1860,1860,inf,0,False
94.015,True,False,OFFBOARD,0,1880,1880,inf,0,False
95.015,True,False,OFFBOARD,0,1900,1900,inf,0,False
96.015,True,False,OFFBOARD,0,1920,1920,inf,0,False
97.016,True,False,OFFBOARD,0,1940,1940,inf,0,False
98.015,True,False,OFFBOARD,0,1960,1960,inf,0,False
99.015,True,False,OFFBOARD,0,1980,1980,inf,0,False
100.016,True,False,OFFBOARD,0,2000,2000,inf,0,False
101.015,True,False,OFFBOARD,0,2020,2020,inf,0,False
102.015,True,False,OFFBOARD,0,2040,2040,inf,0,False
103.015,True,False,OFFBOARD,0,2060,2060,inf,0,False
104.016,True,False,OFFBOARD,0,2080,2080,inf,0,False
105.015,True,False,OFFBOARD,0,2100,2100,inf,0,False
106.015,True,False,OFFBOARD,0,2120,2120,inf,0,False
107.015,True,False,OFFBOARD,0,2140,2140,inf,0,False
108.018,True,False,OFFBOARD,0,2160,2160,inf,0,False
109.015,True,False,OFFBOARD,0,2180,2180,inf,0,False
110.015,True,False,OFFBOARD,0,2200,2200,inf,0,False
111.015,True,False,OFFBOARD,0,2220,2220,inf,0,False
112.015,True,False,OFFBOARD,0,2240,2240,inf,0,False
113.015,True,False,OFFBOARD,0,2260,2260,inf,0,False
114.015,True,False,OFFBOARD,0,2280,2280,inf,0,False
115.015,True,False,OFFBOARD,0,2300,2300,inf,0,False
116.015,True,False,OFFBOARD,0,2320,2320,inf,0,False
117.018,True,False,OFFBOARD,0,2340,2340,inf,0,False
118.015,True,False,OFFBOARD,0,2360,2360,inf,0,False
119.015,True,False,OFFBOARD,0,2380,2380,inf,0,False
120.015,True,False,OFFBOARD,0,2400,2400,inf,0,False
121.015,True,False,OFFBOARD,0,2420,2420,inf,0,False
122.015,True,False,OFFBOARD,0,2440,2440,inf,0,False
123.017,True,False,OFFBOARD,0,2460,2460,inf,0,False
124.015,True,False,OFFBOARD,0,2480,2480,inf,0,False
125.015,True,False,OFFBOARD,0,2500,2500,inf,0,False
126.017,True,False,OFFBOARD,0,2520,2520,inf,0,False
127.015,True,False,OFFBOARD,0,2540,2540,inf,0,False
128.015,True,False,OFFBOARD,0,2560,2560,inf,0,False
129.015,True,False,OFFBOARD,0,2580,2580,inf,0,False
130.015,True,False,OFFBOARD,0,2600,2600,inf,0,False
131.015,True,False,OFFBOARD,0,2620,2620,inf,0,False
132.015,True,False,OFFBOARD,0,2640,2640,inf,0,False
133.015,True,False,OFFBOARD,0,2660,2660,inf,0,False
134.015,True,False,OFFBOARD,0,2680,2680,inf,0,False
135.015,True,False,OFFBOARD,0,2700,2700,inf,0,False
136.015,True,False,OFFBOARD,0,2720,2720,inf,0,False
137.015,True,False,OFFBOARD,0,2740,2740,inf,0,False
138.015,True,False,OFFBOARD,0,2760,2760,inf,0,False
139.015,True,False,OFFBOARD,0,2780,2780,inf,0,False
140.015,True,False,OFFBOARD,0,2800,2800,inf,0,False
141.015,True,False,OFFBOARD,0,2820,2820,inf,0,False
142.015,True,False,OFFBOARD,0,2840,2840,inf,0,False
143.015,True,False,OFFBOARD,0,2860,2860,inf,0,False
144.015,True,False,OFFBOARD,0,2880,2880,inf,0,False
145.015,True,False,OFFBOARD,0,2900,2900,inf,0,False
146.015,True,False,OFFBOARD,0,2920,2920,inf,0,False
147.019,True,False,OFFBOARD,0,2940,2940,inf,0,False
148.015,True,False,OFFBOARD,0,2960,2960,inf,0,False
149.015,True,False,OFFBOARD,0,2980,2980,inf,0,False
150.015,True,False,OFFBOARD,0,3000,3000,inf,0,False
151.015,True,False,OFFBOARD,0,3020,3020,inf,0,False
152.015,True,False,OFFBOARD,0,3040,3040,inf,0,False
153.015,True,False,OFFBOARD,0,3060,3060,inf,0,False
154.015,True,False,OFFBOARD,0,3080,3080,inf,0,False
155.015,True,False,OFFBOARD,0,3100,3100,inf,0,False
156.015,True,False,OFFBOARD,0,3120,3120,inf,0,False
157.015,True,False,OFFBOARD,0,3140,3140,inf,0,False
158.016,True,False,OFFBOARD,0,3160,3160,inf,0,False
159.018,True,False,OFFBOARD,0,3180,3180,inf,0,False
160.015,True,False,OFFBOARD,0,3200,3200,inf,0,False
161.015,True,False,OFFBOARD,0,3220,3220,inf,0,False
162.014,True,False,OFFBOARD,0,3240,3240,inf,0,False
163.015,True,False,OFFBOARD,0,3260,3260,inf,0,False
164.015,True,False,OFFBOARD,0,3280,3280,inf,0,False
165.015,True,False,OFFBOARD,0,3300,3300,inf,0,False
166.015,True,False,OFFBOARD,0,3320,3320,inf,0,False
167.015,True,False,OFFBOARD,0,3340,3340,inf,0,False
168.015,True,False,OFFBOARD,0,3360,3360,inf,0,False
169.015,True,False,OFFBOARD,0,3380,3380,inf,0,False
170.016,True,False,OFFBOARD,0,3400,3400,inf,0,False
171.015,True,False,OFFBOARD,0,3420,3420,inf,0,False
172.015,True,False,OFFBOARD,0,3440,3440,inf,0,False
173.015,True,False,OFFBOARD,0,3460,3460,inf,0,False
174.015,True,False,OFFBOARD,0,3480,3480,inf,0,False
175.015,True,False,OFFBOARD,0,3500,3500,inf,0,False
176.015,True,False,OFFBOARD,0,3520,3520,inf,0,False
177.018,True,False,OFFBOARD,0,3540,3540,inf,0,False
178.018,True,False,OFFBOARD,0,3560,3560,inf,0,False
179.015,True,False,OFFBOARD,0,3580,3580,inf,0,False
180.016,True,False,OFFBOARD,0,3600,3600,inf,0,False
181.015,True,False,OFFBOARD,0,3620,3620,inf,0,False
182.015,True,False,OFFBOARD,0,3640,3640,inf,0,False
183.015,True,False,OFFBOARD,0,3660,3660,inf,0,False
184.014,True,False,OFFBOARD,0,3680,3680,inf,0,False
185.015,True,False,OFFBOARD,0,3700,3700,inf,0,False
186.015,True,False,OFFBOARD,0,3720,3720,inf,0,False
187.015,True,False,OFFBOARD,0,3740,3740,inf,0,False
188.015,True,False,OFFBOARD,0,3760,3760,inf,0,False
189.015,True,False,OFFBOARD,0,3780,3780,inf,0,False
190.015,True,False,OFFBOARD,0,3800,3800,inf,0,False
191.015,True,False,OFFBOARD,0,3820,3820,inf,0,False
192.015,True,False,OFFBOARD,0,3840,3840,inf,0,False
193.014,True,False,OFFBOARD,0,3860,3860,inf,0,False
194.015,True,False,OFFBOARD,0,3880,3880,inf,0,False
195.015,True,False,OFFBOARD,0,3900,3900,inf,0,False
196.015,True,False,OFFBOARD,0,3920,3920,inf,0,False
197.015,True,False,OFFBOARD,0,3940,3940,inf,0,False
198.015,True,False,OFFBOARD,0,3960,3960,inf,0,False
199.015,True,False,OFFBOARD,0,3980,3980,inf,0,False
200.015,True,False,OFFBOARD,0,4000,4000,inf,0,False
201.015,True,False,OFFBOARD,0,4020,4020,inf,0,False
202.015,True,False,OFFBOARD,0,4040,4040,inf,0,False
203.015,True,False,OFFBOARD,0,4060,4060,inf,0,False
204.015,True,False,OFFBOARD,0,4080,4080,inf,0,False
205.015,True,False,OFFBOARD,0,4100,4100,inf,0,False
206.015,True,False,OFFBOARD,0,4120,4120,inf,0,False
207.015,True,False,OFFBOARD,0,4140,4140,inf,0,False
208.015,True,False,OFFBOARD,0,4160,4160,inf,0,False
209.015,True,False,OFFBOARD,0,4180,4180,inf,0,False
210.015,True,False,OFFBOARD,0,4200,4200,inf,0,False
211.015,True,False,OFFBOARD,0,4220,4220,inf,0,False
212.017,True,False,OFFBOARD,0,4240,4240,inf,0,False
213.015,True,False,OFFBOARD,0,4260,4260,inf,0,False
214.015,True,False,OFFBOARD,0,4280,4280,inf,0,False
215.015,True,False,OFFBOARD,0,4300,4300,inf,0,False
216.015,True,False,OFFBOARD,0,4320,4320,inf,0,False
217.015,True,False,OFFBOARD,0,4340,4340,inf,0,False
218.015,True,False,OFFBOARD,0,4360,4360,inf,0,False
219.016,True,False,OFFBOARD,0,4380,4380,inf,0,False
220.015,True,False,OFFBOARD,0,4400,4400,inf,0,False
221.015,True,False,OFFBOARD,0,4420,4420,inf,0,False
222.015,True,False,OFFBOARD,0,4440,4440,inf,0,False
223.017,True,False,OFFBOARD,0,4460,4460,inf,0,False
224.015,True,False,OFFBOARD,0,4480,4480,inf,0,False
225.015,True,False,OFFBOARD,0,4500,4500,inf,0,False
226.015,True,False,OFFBOARD,0,4520,4520,inf,0,False
227.015,True,False,OFFBOARD,0,4540,4540,inf,0,False
228.015,True,False,OFFBOARD,0,4560,4560,inf,0,False
229.015,True,False,OFFBOARD,0,4580,4580,inf,0,False
230.015,True,False,OFFBOARD,0,4600,4600,inf,0,False
231.015,True,False,OFFBOARD,0,4620,4620,inf,0,False
232.015,True,False,OFFBOARD,0,4640,4640,inf,0,False
233.015,True,False,OFFBOARD,0,4660,4660,inf,0,False
234.015,True,False,OFFBOARD,0,4680,4680,inf,0,False
235.018,True,False,OFFBOARD,0,4700,4700,inf,0,False
236.015,True,False,OFFBOARD,0,4720,4720,inf,0,False
237.015,True,False,OFFBOARD,0,4740,4740,inf,0,False
238.015,True,False,OFFBOARD,0,4760,4760,inf,0,False
239.015,True,False,OFFBOARD,0,4780,4780,inf,0,False
240.015,True,False,OFFBOARD,0,4800,4800,inf,0,False
241.015,True,False,OFFBOARD,0,4820,4820,inf,0,False
242.015,True,False,OFFBOARD,0,4840,4840,inf,0,False
243.015,True,False,OFFBOARD,0,4860,4860,inf,0,False
244.015,True,False,OFFBOARD,0,4880,4880,inf,0,False
245.015,True,False,OFFBOARD,0,4900,4900,inf,0,False
246.015,True,False,OFFBOARD,0,4920,4920,inf,0,False
247.016,True,False,OFFBOARD,0,4940,4940,inf,0,False
248.015,True,False,OFFBOARD,0,4960,4960,inf,0,False
249.015,True,False,OFFBOARD,0,4980,4980,inf,0,False
250.015,True,False,OFFBOARD,0,5000,5000,inf,0,False
251.015,True,False,OFFBOARD,0,5020,5020,inf,0,False
252.015,True,False,OFFBOARD,0,5040,5040,inf,0,False
253.015,True,False,OFFBOARD,0,5060,5060,inf,0,False
254.015,True,False,OFFBOARD,0,5080,5080,inf,0,False
255.015,True,False,OFFBOARD,0,5100,5100,inf,0,False
256.015,True,False,OFFBOARD,0,5120,5120,inf,0,False
257.015,True,False,OFFBOARD,0,5140,5140,inf,0,False
258.021,True,False,OFFBOARD,0,5160,5160,inf,0,False
259.015,True,False,OFFBOARD,0,5180,5180,inf,0,False
260.015,True,False,OFFBOARD,0,5200,5200,inf,0,False
261.016,True,False,OFFBOARD,0,5220,5220,inf,0,False
262.015,True,False,OFFBOARD,0,5240,5240,inf,0,False
263.015,True,False,OFFBOARD,0,5260,5260,inf,0,False
264.015,True,False,OFFBOARD,0,5280,5280,inf,0,False
265.016,True,False,OFFBOARD,0,5300,5300,inf,0,False
266.016,True,False,OFFBOARD,0,5320,5320,inf,0,False
267.015,True,False,OFFBOARD,0,5340,5340,inf,0,False
268.015,True,False,OFFBOARD,0,5360,5360,inf,0,False
269.016,True,False,OFFBOARD,0,5380,5380,inf,0,False
270.019,True,False,OFFBOARD,0,5400,5400,inf,0,False
271.017,True,False,OFFBOARD,0,5420,5420,inf,0,False
272.015,True,False,OFFBOARD,0,5440,5440,inf,0,False
273.015,True,False,OFFBOARD,0,5460,5460,inf,0,False
274.015,True,False,OFFBOARD,0,5480,5480,inf,0,False
275.015,True,False,OFFBOARD,0,5500,5500,inf,0,False
276.015,True,False,OFFBOARD,0,5520,5520,inf,0,False
277.015,True,False,OFFBOARD,0,5540,5540,inf,0,False
278.015,True,False,OFFBOARD,0,5560,5560,inf,0,False
279.015,True,False,OFFBOARD,0,5580,5580,inf,0,False
280.015,True,False,OFFBOARD,0,5600,5600,inf,0,False
281.015,True,False,OFFBOARD,0,5620,5620,inf,0,False
282.015,True,False,OFFBOARD,0,5640,5640,inf,0,False
283.015,True,False,OFFBOARD,0,5660,5660,inf,0,False
284.016,True,False,OFFBOARD,0,5680,5680,inf,0,False
285.015,True,False,OFFBOARD,0,5700,5700,inf,0,False
286.015,True,False,OFFBOARD,0,5720,5720,inf,0,False
287.015,True,False,OFFBOARD,0,5740,5740,inf,0,False
288.022,True,False,OFFBOARD,0,5760,5760,inf,0,False
289.015,True,False,OFFBOARD,0,5780,5780,inf,0,False
290.015,True,False,OFFBOARD,0,5800,5800,inf,0,False
291.015,True,False,OFFBOARD,0,5820,5820,inf,0,False
292.018,True,False,OFFBOARD,0,5840,5840,inf,0,False
293.018,True,False,OFFBOARD,0,5860,5860,inf,0,False
294.015,True,False,OFFBOARD,0,5880,5880,inf,0,False
295.015,True,False,OFFBOARD,0,5900,5900,inf,0,False
296.015,True,False,OFFBOARD,0,5920,5920,inf,0,False
297.015,True,False,OFFBOARD,0,5940,5940,inf,0,False
298.016,True,False,OFFBOARD,0,5960,5960,inf,0,False
299.016,True,False,OFFBOARD,0,5980,5980,inf,0,False
300.015,True,False,OFFBOARD,0,6000,6000,inf,0,False
301.016,True,False,OFFBOARD,0,6020,6020,inf,0,False
302.015,True,False,OFFBOARD,0,6040,6040,inf,0,False
303.015,True,False,OFFBOARD,0,6060,6060,inf,0,False
304.015,True,False,OFFBOARD,0,6080,6080,inf,0,False
305.015,True,False,OFFBOARD,0,6100,6100,inf,0,False
306.015,True,False,OFFBOARD,0,6120,6120,inf,0,False
307.015,True,False,OFFBOARD,0,6140,6140,inf,0,False
308.019,True,False,OFFBOARD,0,6160,6160,inf,0,False
309.018,True,False,OFFBOARD,0,6180,6180,inf,0,False
310.015,True,False,OFFBOARD,0,6200,6200,inf,0,False
311.015,True,False,OFFBOARD,0,6220,6220,inf,0,False
312.015,True,False,OFFBOARD,0,6240,6240,inf,0,False
313.02,True,False,OFFBOARD,0,6260,6260,inf,0,False
314.015,True,False,OFFBOARD,0,6280,6280,inf,0,False
315.016,True,False,OFFBOARD,0,6300,6300,inf,0,False
316.015,True,False,OFFBOARD,0,6320,6320,inf,0,False
317.015,True,False,OFFBOARD,0,6340,6340,inf,0,False
318.015,True,False,OFFBOARD,0,6360,6360,inf,0,False
319.015,True,False,OFFBOARD,0,6380,6380,inf,0,False
320.015,True,False,OFFBOARD,0,6400,6400,inf,0,False
321.015,True,False,OFFBOARD,0,6420,6420,inf,0,False
322.015,True,False,OFFBOARD,0,6440,6440,inf,0,False
323.015,True,False,OFFBOARD,0,6460,6460,inf,0,False
324.015,True,False,OFFBOARD,0,6480,6480,inf,0,False
325.015,True,False,OFFBOARD,0,6500,6500,inf,0,False
326.016,True,False,OFFBOARD,0,6520,6520,inf,0,False
327.017,True,False,OFFBOARD,0,6540,6540,inf,0,False
328.016,True,False,OFFBOARD,0,6560,6560,inf,0,False
329.015,True,False,OFFBOARD,0,6580,6580,inf,0,False
330.015,True,False,OFFBOARD,0,6600,6600,inf,0,False
331.015,True,False,OFFBOARD,0,6620,6620,inf,0,False
332.018,True,False,OFFBOARD,0,6640,6640,inf,0,False
333.015,True,False,OFFBOARD,0,6660,6660,inf,0,False
334.015,True,False,OFFBOARD,0,6680,6680,inf,0,False
335.015,True,False,OFFBOARD,0,6700,6700,inf,0,False
336.017,True,False,OFFBOARD,0,6720,6720,inf,0,False
337.017,True,False,OFFBOARD,0,6740,6740,inf,0,False
338.015,True,False,OFFBOARD,0,6760,6760,inf,0,False
339.015,True,False,OFFBOARD,0,6780,6780,inf,0,False
340.015,True,False,OFFBOARD,0,6800,6800,inf,0,False
341.015,True,False,OFFBOARD,0,6820,6820,inf,0,False
342.015,True,False,OFFBOARD,0,6840,6840,inf,0,False
343.015,True,False,OFFBOARD,0,6860,6860,inf,0,False
344.015,True,False,OFFBOARD,0,6880,6880,inf,0,False
345.015,True,False,OFFBOARD,0,6900,6900,inf,0,False
346.015,True,False,OFFBOARD,0,6920,6920,inf,0,False
347.015,True,False,OFFBOARD,0,6940,6940,inf,0,False
348.015,True,False,OFFBOARD,0,6960,6960,inf,0,False
349.015,True,False,OFFBOARD,0,6980,6980,inf,0,False
350.015,True,False,OFFBOARD,0,7000,7000,inf,0,False
351.015,True,False,OFFBOARD,0,7020,7020,inf,0,False
352.015,True,False,OFFBOARD,0,7040,7040,inf,0,False
353.015,True,False,OFFBOARD,0,7060,7060,inf,0,False
354.015,True,False,OFFBOARD,0,7080,7080,inf,0,False
355.015,True,False,OFFBOARD,0,7100,7100,inf,0,False
356.017,True,False,OFFBOARD,0,7120,7120,inf,0,False
357.015,True,False,OFFBOARD,0,7140,7140,inf,0,False
358.015,True,False,OFFBOARD,0,7160,7160,inf,0,False
359.015,True,False,OFFBOARD,0,7180,7180,inf,0,False
360.015,True,False,OFFBOARD,0,7200,7200,inf,0,False
361.015,True,False,OFFBOARD,0,7220,7220,inf,0,False
362.015,True,False,OFFBOARD,0,7240,7240,inf,0,False
363.015,True,False,OFFBOARD,0,7260,7260,inf,0,False
364.016,True,False,OFFBOARD,0,7280,7280,inf,0,False
365.015,True,False,OFFBOARD,0,7300,7300,inf,0,False
366.015,True,False,OFFBOARD,0,7320,7320,inf,0,False
367.015,True,False,OFFBOARD,0,7340,7340,inf,0,False
368.015,True,False,OFFBOARD,0,7360,7360,inf,0,False
369.015,True,False,OFFBOARD,0,7380,7380,inf,0,False
370.015,True,False,OFFBOARD,0,7400,7400,inf,0,False
371.015,True,False,OFFBOARD,0,7420,7420,inf,0,False
372.015,True,False,OFFBOARD,0,7440,7440,inf,0,False
373.017,True,False,OFFBOARD,0,7460,7460,inf,0,False
374.015,True,False,OFFBOARD,0,7480,7480,inf,0,False
375.015,True,False,OFFBOARD,0,7500,7500,inf,0,False
376.015,True,False,OFFBOARD,0,7520,7520,inf,0,False
377.015,True,False,OFFBOARD,0,7540,7540,inf,0,False
378.015,True,False,OFFBOARD,0,7560,7560,inf,0,False
379.015,True,False,OFFBOARD,0,7580,7580,inf,0,False
380.015,True,False,OFFBOARD,0,7600,7600,inf,0,False
381.015,True,False,OFFBOARD,0,7620,7620,inf,0,False
382.015,True,False,OFFBOARD,0,7640,7640,inf,0,False
383.015,True,False,OFFBOARD,0,7660,7660,inf,0,False
384.015,True,False,OFFBOARD,0,7680,7680,inf,0,False
385.015,True,False,OFFBOARD,0,7700,7700,inf,0,False
386.015,True,False,OFFBOARD,0,7720,7720,inf,0,False
387.015,True,False,OFFBOARD,0,7740,7740,inf,0,False
388.015,True,False,OFFBOARD,0,7760,7760,inf,0,False
389.015,True,False,OFFBOARD,0,7780,7780,inf,0,False
390.021,True,False,OFFBOARD,0,7800,7800,inf,0,False
391.015,True,False,OFFBOARD,0,7820,7820,inf,0,False
392.019,True,False,OFFBOARD,0,7840,7840,inf,0,False
393.016,True,False,OFFBOARD,0,7860,7860,inf,0,False
394.015,True,False,OFFBOARD,0,7880,7880,inf,0,False
395.015,True,False,OFFBOARD,0,7900,7900,inf,0,False
396.015,True,False,OFFBOARD,0,7920,7920,inf,0,False
397.015,True,False,OFFBOARD,0,7940,7940,inf,0,False
398.015,True,False,OFFBOARD,0,7960,7960,inf,0,False
399.015,True,False,OFFBOARD,0,7980,7980,inf,0,False
400.015,True,False,OFFBOARD,0,8000,8000,inf,0,False
401.015,True,False,OFFBOARD,0,8020,8020,inf,0,False
402.015,True,False,OFFBOARD,0,8040,8040,inf,0,False
403.015,True,False,OFFBOARD,0,8060,8060,inf,0,False
404.015,True,False,OFFBOARD,0,8080,8080,inf,0,False
405.015,True,False,OFFBOARD,0,8100,8100,inf,0,False
406.015,True,False,OFFBOARD,0,8120,8120,inf,0,False
407.015,True,False,OFFBOARD,0,8140,8140,inf,0,False
408.015,True,False,OFFBOARD,0,8160,8160,inf,0,False
409.015,True,False,OFFBOARD,0,8180,8180,inf,0,False
410.015,True,False,OFFBOARD,0,8200,8200,inf,0,False
411.015,True,False,OFFBOARD,0,8220,8220,inf,0,False
412.015,True,False,OFFBOARD,0,8240,8240,inf,0,False
413.018,True,False,OFFBOARD,0,8260,8260,inf,0,False
414.02,True,False,OFFBOARD,0,8280,8280,inf,0,False
415.015,True,False,OFFBOARD,0,8300,8300,inf,0,False
416.015,True,False,OFFBOARD,0,8320,8320,inf,0,False
417.015,True,False,OFFBOARD,0,8340,8340,inf,0,False
418.016,True,False,OFFBOARD,0,8360,8360,inf,0,False
419.015,True,False,OFFBOARD,0,8380,8380,inf,0,False
420.015,True,False,OFFBOARD,0,8400,8400,inf,0,False
421.015,True,False,OFFBOARD,0,8420,8420,inf,0,False
422.015,True,False,OFFBOARD,0,8440,8440,inf,0,False
423.015,True,False,OFFBOARD,0,8460,8460,inf,0,False
424.015,True,False,OFFBOARD,0,8480,8480,inf,0,False
425.015,True,False,OFFBOARD,0,8500,8500,inf,0,False
426.015,True,False,OFFBOARD,0,8520,8520,inf,0,False
427.015,True,False,OFFBOARD,0,8540,8540,inf,0,False
428.016,True,False,OFFBOARD,0,8560,8560,inf,0,False
429.016,True,False,OFFBOARD,0,8580,8580,inf,0,False
430.017,True,False,OFFBOARD,0,8600,8600,inf,0,False
431.015,True,False,OFFBOARD,0,8620,8620,inf,0,False
432.015,True,False,OFFBOARD,0,8640,8640,inf,0,False
433.015,True,False,OFFBOARD,0,8660,8660,inf,0,False
434.015,True,False,OFFBOARD,0,8680,8680,inf,0,False
435.015,True,False,OFFBOARD,0,8700,8700,inf,0,False
436.015,True,False,OFFBOARD,0,8720,8720,inf,0,False
437.015,True,False,OFFBOARD,0,8740,8740,inf,0,False
438.015,True,False,OFFBOARD,0,8760,8760,inf,0,False
439.015,True,False,OFFBOARD,0,8780,8780,inf,0,False
440.015,True,False,OFFBOARD,0,8800,8800,inf,0,False
441.015,True,False,OFFBOARD,0,8820,8820,inf,0,False
442.015,True,False,OFFBOARD,0,8840,8840,inf,0,False
443.015,True,False,OFFBOARD,0,8860,8860,inf,0,False
444.015,True,False,OFFBOARD,0,8880,8880,inf,0,False
445.015,True,False,OFFBOARD,0,8900,8900,inf,0,False
446.016,True,False,OFFBOARD,0,8920,8920,inf,0,False
447.015,True,False,OFFBOARD,0,8940,8940,inf,0,False
448.015,True,False,OFFBOARD,0,8960,8960,inf,0,False
449.015,True,False,OFFBOARD,0,8980,8980,inf,0,False
450.015,True,False,OFFBOARD,0,9000,9000,inf,0,False
451.015,True,False,OFFBOARD,0,9020,9020,inf,0,False
